,Fecha,Valor,Year,Month,Quarter,Lag_1,Lag_3,Lag_6,Rolling_Mean_3,Rolling_Std_3
592,1992-06-30,0.8,1992,6,2,0.7,2.1,0.6,0.9333333333333332,0.32145502537418513
593,1992-07-31,1.7,1992,7,3,0.8,1.3,3.0,1.0666666666666667,0.5507570547331264
594,1992-08-31,1.5,1992,8,3,1.7,0.7,2.2,1.3333333333333333,0.4725815626305031
595,1992-09-30,1.0,1992,9,3,1.5,0.8,2.1,1.4000000000000001,0.36055512755326313
596,1992-10-31,1.3,1992,10,4,1.0,1.7,1.3,1.2666666666666666,0.25166114785221244
597,1992-11-30,0.5,1992,11,4,1.3,1.5,0.7,0.9333333333333332,0.40414518843890485
598,1992-12-31,0.3,1992,12,4,0.5,1.0,0.8,0.7000000000000001,0.5291502622176445
599,1993-01-31,0.8,1993,1,1,0.3,1.3,1.7,0.5333333333333333,0.25166114785232074
600,1993-02-28,0.7,1993,2,1,0.8,0.5,1.5,0.6,0.2645751311159258
601,1993-03-31,0.8,1993,3,1,0.7,0.3,1.0,0.7666666666666666,0.05773502696223688
602,1993-04-30,1.0,1993,4,2,0.8,0.8,1.3,0.8333333333333334,0.1527525231815345
603,1993-05-31,1.3,1993,5,2,1.0,0.7,0.5,1.0333333333333334,0.2516611478522465
604,1993-06-30,0.7,1993,6,2,1.3,0.8,0.3,1.0,0.3000000000082991
605,1993-07-31,0.3,1993,7,3,0.7,1.0,0.8,0.7666666666666666,0.5033222956896806
606,1993-08-31,0.0,1993,8,3,0.3,1.3,0.7,0.3333333333333333,0.3511884584355849
607,1993-09-30,0.8,1993,9,3,0.0,0.7,0.8,0.3666666666666667,0.404145188438957
608,1993-10-31,0.6,1993,10,4,0.8,0.3,1.0,0.4666666666666666,0.4163331998992545
609,1993-11-30,0.1,1993,11,4,0.6,0.0,1.3,0.5,0.36055512755335595
610,1993-12-31,0.0,1993,12,4,0.1,0.8,0.7,0.2333333333333333,0.321455025374266
611,1994-01-31,0.1,1994,1,1,0.0,0.6,0.3,0.06666666666666667,0.05773502696268924
612,1994-02-28,0.0,1994,2,1,0.1,0.1,0.0,0.03333333333333333,0.0577350269627108
613,1994-03-31,0.1,1994,3,1,0.0,0.0,0.8,0.06666666666666667,0.05773502696268925
614,1994-04-30,0.2,1994,4,2,0.1,0.1,0.6,0.10000000000000002,0.10000000002523315
615,1994-05-31,0.3,1994,5,2,0.2,0.0,0.1,0.19999999999999998,0.1000000000251958
616,1994-06-30,0.4,1994,6,2,0.3,0.1,0.0,0.3,0.10000000002515845
617,1994-07-31,0.9,1994,7,3,0.4,0.2,0.1,0.5333333333333333,0.3214550253742311
618,1994-08-31,0.2,1994,8,3,0.9,0.3,0.0,0.5000000000000001,0.36055512755335584
619,1994-09-30,0.7,1994,9,3,0.2,0.4,0.1,0.6,0.36055512755334546
620,1994-10-31,0.3,1994,10,4,0.7,0.9,0.2,0.39999999999999997,0.2645751311159539
621,1994-11-30,0.2,1994,11,4,0.3,0.2,0.3,0.4000000000000001,0.2645751311159539
622,1994-12-31,0.2,1994,12,4,0.2,0.7,0.4,0.2333333333333334,0.057735026962581384
623,1995-01-31,1.2,1995,1,1,0.2,0.3,0.9,0.5333333333333333,0.5773502691939681
624,1995-02-28,0.0,1995,2,1,1.2,0.2,0.2,0.46666666666666673,0.6429100507367671
625,1995-03-31,-0.4,1995,3,1,0.0,0.2,0.7,0.2666666666666667,0.832666399789476
626,1995-04-30,0.5,1995,4,2,-0.4,1.2,0.3,0.033333333333333326,0.4509249752878909
627,1995-05-31,0.0,1995,5,2,0.5,0.0,0.2,0.033333333333333326,0.4509249752878909
628,1995-06-30,-0.2,1995,6,2,0.0,-0.4,0.2,0.09999999999999999,0.3605551275533974
629,1995-07-31,0.4,1995,7,3,-0.2,0.5,1.2,0.06666666666666667,0.30550504633865305
630,1995-08-31,-0.2,1995,8,3,0.4,0.0,0.0,0.0,0.34641016152107057
631,1995-09-30,0.2,1995,9,3,-0.2,-0.2,-0.4,0.13333333333333333,0.30550504633864484
632,1995-10-31,0.3,1995,10,4,0.2,0.4,0.5,0.09999999999999999,0.2645751311159964
633,1995-11-30,-0.2,1995,11,4,0.3,-0.2,0.0,0.09999999999999999,0.26457513111599645
634,1995-12-31,0.1,1995,12,4,-0.2,0.2,-0.2,0.06666666666666667,0.2516611478523901
635,1996-01-31,0.3,1996,1,1,0.1,0.3,0.4,0.06666666666666667,0.2516611478523901
636,1996-02-29,-0.3,1996,2,1,0.3,-0.2,-0.2,0.03333333333333335,0.3055050463386571
637,1996-03-31,-0.5,1996,3,1,-0.3,0.1,0.2,-0.16666666666666666,0.4163331998993115
638,1996-04-30,0.0,1996,4,2,-0.5,0.3,0.3,-0.26666666666666666,0.2516611478524398
639,1996-05-31,-0.1,1996,5,2,0.0,-0.3,-0.2,-0.19999999999999998,0.264575131116039
640,1996-06-30,0.0,1996,6,2,-0.1,-0.5,0.1,-0.03333333333333333,0.057735026962755044
641,1996-07-31,0.5,1996,7,3,0.0,0.0,0.3,0.13333333333333333,0.3214550253742777
642,1996-08-31,-0.1,1996,8,3,0.5,-0.1,-0.3,0.13333333333333333,0.3214550253742777
643,1996-09-30,0.2,1996,9,3,-0.1,0.0,-0.5,0.19999999999999998,0.3000000000083987
644,1996-10-31,0.5,1996,10,4,0.2,0.5,0.0,0.19999999999999998,0.3000000000083987
645,1996-11-30,-0.2,1996,11,4,0.5,-0.1,-0.1,0.16666666666666666,0.3511884584356027
646,1996-12-31,-0.3,1996,12,4,-0.2,0.2,0.0,-1.850371707708594e-17,0.4358898943598649
647,1997-01-31,0.5,1997,1,1,-0.3,0.5,0.5,0.0,0.4358898943598649
648,1997-02-28,0.4,1997,2,1,0.5,-0.2,-0.1,0.19999999999999998,0.43588989435984776
649,1997-03-31,-0.5,1997,3,1,0.4,-0.3,0.2,0.1333333333333333,0.5507570547331896
650,1997-04-30,-0.3,1997,4,2,-0.5,0.5,0.5,-0.13333333333333333,0.47258156263061885
651,1997-05-31,-0.1,1997,5,2,-0.3,0.4,-0.2,-0.3,0.20000000001269172
652,1997-06-30,0.2,1997,6,2,-0.1,-0.5,-0.3,-0.06666666666666668,0.25166114785240995
653,1997-07-31,0.2,1997,7,3,0.2,-0.3,0.5,0.09999999999999998,0.1732050807714563
654,1997-08-31,0.2,1997,8,3,0.2,-0.1,0.4,0.2,0.0
655,1997-09-30,0.0,1997,9,3,0.2,0.2,-0.5,0.13333333333333333,0.11547005385976719
656,1997-10-31,-0.2,1997,10,4,0.0,0.2,-0.3,-1.850371707708594e-17,0.20000000001263551
657,1997-11-30,-0.2,1997,11,4,-0.2,0.2,-0.1,-0.13333333333333336,0.11547005385985376
658,1997-12-31,0.2,1997,12,4,-0.2,0.0,0.2,-0.0666666666666667,0.2309401076868038
659,1998-01-31,0.6,1998,1,1,0.2,-0.2,0.2,0.19999999999999996,0.40000000000629904
660,1998-02-28,0.3,1998,2,1,0.6,-0.2,0.2,0.36666666666666664,0.20816659995868708
661,1998-03-31,-0.1,1998,3,1,0.3,0.2,0.0,0.26666666666666666,0.35118845843559204
662,1998-04-30,0.0,1998,4,2,-0.1,0.6,-0.2,0.06666666666666667,0.20816659995874118
663,1998-05-31,-0.1,1998,5,2,0.0,0.3,-0.2,-0.06666666666666667,0.05773502696277714
664,1998-06-30,0.2,1998,6,2,-0.1,-0.1,0.2,0.03333333333333333,0.15275252318173047
665,1998-07-31,0.3,1998,7,3,0.2,0.0,0.6,0.13333333333333333,0.2081665999587292
666,1998-08-31,0.0,1998,8,3,0.3,-0.1,0.3,0.16666666666666666,0.15275252318169769
667,1998-09-30,0.0,1998,9,3,0.0,0.2,-0.1,0.09999999999999998,0.17320508077145647
668,1998-10-31,-0.4,1998,10,4,0.0,0.3,0.0,-0.13333333333333333,0.23094010768681475
669,1998-11-30,-0.2,1998,11,4,-0.4,0.0,-0.1,-0.20000000000000004,0.20000000001267315
670,1998-12-31,0.0,1998,12,4,-0.2,0.0,0.2,-0.20000000000000004,0.20000000001267318
671,1999-01-31,0.5,1999,1,1,0.0,-0.4,0.3,0.09999999999999998,0.3605551275533976
672,1999-02-28,-0.2,1999,2,1,0.5,-0.2,0.0,0.09999999999999998,0.3605551275533976
673,1999-03-31,-0.8,1999,3,1,-0.2,0.0,0.0,-0.1666666666666667,0.6506407098686648
674,1999-04-30,-0.1,1999,4,2,-0.8,0.5,-0.4,-0.3666666666666667,0.3785938897267297
675,1999-05-31,-0.5,1999,5,2,-0.1,-0.2,-0.2,-0.4666666666666666,0.35118845843567054
676,1999-06-30,0.0,1999,6,2,-0.5,-0.8,0.0,-0.19999999999999998,0.2645751311160391
677,1999-07-31,0.2,1999,7,3,0.0,-0.1,0.5,-0.09999999999999999,0.36055512755341834
678,1999-08-31,-0.4,1999,8,3,0.2,-0.5,-0.2,-0.06666666666666667,0.30550504633866954
679,1999-09-30,-0.2,1999,9,3,-0.4,0.0,-0.8,-0.13333333333333333,0.30550504633867775
680,1999-10-31,0.0,1999,10,4,-0.2,0.2,-0.1,-0.20000000000000004,0.20000000001267326
681,1999-11-30,-0.3,1999,11,4,0.0,-0.4,-0.5,-0.16666666666666666,0.15275252318177962
682,1999-12-31,-0.1,1999,12,4,-0.3,-0.2,0.0,-0.13333333333333333,0.1527525231817714
683,2000-01-31,0.8,2000,1,1,-0.1,0.0,0.2,0.13333333333333333,0.585946527712536
684,2000-02-29,0.0,2000,2,1,0.8,-0.3,-0.4,0.2333333333333333,0.49328828623673
685,2000-03-31,-0.5,2000,3,1,0.0,-0.1,-0.2,0.10000000000000002,0.6557438524340482
686,2000-04-30,-0.1,2000,4,2,-0.5,0.8,0.0,-0.19999999999999998,0.26457513111603903
687,2000-05-31,-0.4,2000,5,2,-0.1,0.0,-0.3,-0.3333333333333333,0.2081665999588133
688,2000-06-30,-0.2,2000,6,2,-0.4,-0.5,-0.1,-0.2333333333333333,0.15275252318179586
689,2000-07-31,0.4,2000,7,3,-0.2,-0.1,0.8,-0.06666666666666667,0.41633319989930245
690,2000-08-31,-0.2,2000,8,3,0.4,-0.4,0.0,0.0,0.34641016152107057
691,2000-09-30,-0.2,2000,9,3,-0.2,-0.2,-0.5,0.0,0.34641016152107057
692,2000-10-31,0.2,2000,10,4,-0.2,0.4,-0.1,-0.06666666666666667,0.2309401076868038
693,2000-11-30,-0.5,2000,11,4,0.2,-0.2,-0.4,-0.16666666666666666,0.35118845843563834
694,2000-12-31,-0.1,2000,12,4,-0.5,-0.2,-0.2,-0.13333333333333333,0.3511884584356348
695,2001-01-31,0.1,2001,1,1,-0.1,0.2,0.4,-0.16666666666666666,0.3055050463386817
696,2001-02-28,-0.2,2001,2,1,0.1,-0.5,-0.2,-0.0666666666666667,0.1527525231817549
697,2001-03-31,0.2,2001,3,1,-0.2,-0.1,-0.2,0.03333333333333332,0.20816659995874712
698,2001-04-30,0.7,2001,4,2,0.2,0.1,0.2,0.2333333333333333,0.45092497528787423
699,2001-05-31,0.1,2001,5,2,0.7,-0.2,-0.5,0.3333333333333333,0.3214550253742543
700,2001-06-30,-0.7,2001,6,2,0.1,0.2,-0.1,0.033333333333333326,0.7023769168604453
701,2001-07-31,-0.3,2001,7,3,-0.7,0.7,0.1,-0.3,0.40000000000634606
702,2001-08-31,-0.4,2001,8,3,-0.3,0.1,-0.2,-0.4666666666666666,0.2081665999588376
703,2001-09-30,-0.1,2001,9,3,-0.4,-0.7,0.2,-0.26666666666666666,0.15275252318180443
704,2001-10-31,-0.4,2001,10,4,-0.1,-0.3,0.7,-0.3,0.1732050807715434
705,2001-11-30,-0.3,2001,11,4,-0.4,-0.4,0.1,-0.26666666666666666,0.15275252318180443
706,2001-12-31,-0.1,2001,12,4,-0.3,-0.1,-0.7,-0.26666666666666666,0.15275252318180443
707,2002-01-31,2.3,2002,1,1,-0.1,-0.4,-0.3,0.6333333333333333,1.4468356276157772
708,2002-02-28,3.1,2002,2,1,2.3,-0.3,-0.4,1.7666666666666666,1.665332799574384
709,2002-03-31,4.0,2002,3,1,3.1,-0.1,-0.1,3.1333333333333333,0.8504900548143718
710,2002-04-30,10.4,2002,4,2,4.0,2.3,-0.4,5.833333333333333,3.980368492154709
711,2002-05-31,4.0,2002,5,2,10.4,3.1,-0.3,6.133333333333333,3.6950417228142265
712,2002-06-30,3.6,2002,6,2,4.0,4.0,-0.1,6.0,3.8157568056683857
713,2002-07-31,3.2,2002,7,3,3.6,10.4,2.3,3.6,0.4000000000059823
714,2002-08-31,2.3,2002,8,3,3.2,4.0,3.1,3.033333333333333,0.6658328118515662
715,2002-09-30,1.4,2002,9,3,2.3,3.6,4.0,2.3000000000000003,0.9000000000027144
716,2002-10-31,0.2,2002,10,4,1.4,3.2,10.4,1.3,1.053565375287629
717,2002-11-30,0.5,2002,11,4,0.2,2.3,4.0,0.7000000000000001,0.6244997998438502
718,2002-12-31,0.2,2002,12,4,0.5,1.4,3.6,0.3,0.17320508077143615
719,2003-01-31,1.3,2003,1,1,0.2,0.2,3.2,0.6666666666666666,0.5686240703121395
720,2003-02-28,0.6,2003,2,1,1.3,0.5,2.3,0.7000000000000001,0.5567764362875004
721,2003-03-31,0.6,2003,3,1,0.6,0.2,1.4,0.8333333333333334,0.40414518843892244
722,2003-04-30,0.1,2003,4,2,0.6,1.3,0.2,0.43333333333333335,0.288675134603524
723,2003-05-31,-0.4,2003,5,2,0.1,0.6,0.5,0.09999999999999998,0.500000000005055
724,2003-06-30,-0.1,2003,6,2,-0.4,0.6,0.2,-0.13333333333333333,0.25166114785243704
725,2003-07-31,0.4,2003,7,3,-0.1,0.1,1.3,-0.033333333333333326,0.40414518843900454
726,2003-08-31,0.0,2003,8,3,0.4,-0.4,0.6,0.10000000000000002,0.264575131116012
727,2003-09-30,0.0,2003,9,3,0.0,-0.1,0.6,0.13333333333333333,0.23094010768678905
728,2003-10-31,0.6,2003,10,4,0.0,0.4,0.1,0.19999999999999998,0.3464101615210606
729,2003-11-30,0.2,2003,11,4,0.6,0.0,-0.4,0.26666666666666666,0.3055050463386415
730,2003-12-31,0.2,2003,12,4,0.2,0.0,-0.1,0.3333333333333333,0.23094010768675585
731,2004-01-31,0.4,2004,1,1,0.2,0.6,0.4,0.26666666666666666,0.11547005385975842
732,2004-02-29,0.1,2004,2,1,0.4,0.2,0.0,0.23333333333333336,0.15275252318170743
733,2004-03-31,0.6,2004,3,1,0.1,0.2,0.0,0.3666666666666667,0.2516611478523608
734,2004-04-30,0.9,2004,4,2,0.6,0.4,0.6,0.5333333333333333,0.40414518843895075
735,2004-05-31,0.7,2004,5,2,0.9,0.1,0.2,0.7333333333333333,0.1527525231815819
736,2004-06-30,0.6,2004,6,2,0.7,0.6,0.2,0.7333333333333334,0.1527525231815819
737,2004-07-31,0.5,2004,7,3,0.6,0.9,0.4,0.6,0.100000000025083
738,2004-08-31,0.3,2004,8,3,0.5,0.7,0.1,0.46666666666666673,0.15275252318164875
739,2004-09-30,0.6,2004,9,3,0.3,0.6,0.6,0.4666666666666666,0.15275252318164875
740,2004-10-31,0.4,2004,10,4,0.6,0.5,0.9,0.4333333333333333,0.1527525231816571
741,2004-11-30,0.0,2004,11,4,0.4,0.3,0.7,0.3333333333333333,0.30550504633863307
742,2004-12-31,0.8,2004,12,4,0.0,0.6,0.6,0.4000000000000001,0.4000000000062899
743,2005-01-31,1.5,2005,1,1,0.8,0.4,0.5,0.7666666666666667,0.750555349949847
744,2005-02-28,0.9,2005,2,1,1.5,0.0,0.3,1.0666666666666667,0.3785938897265965
745,2005-03-31,1.5,2005,3,1,0.9,0.8,0.6,1.3,0.3464101615209391
746,2005-04-30,0.5,2005,4,2,1.5,1.5,0.4,0.9666666666666668,0.5033222956896725
747,2005-05-31,0.6,2005,5,2,0.5,0.9,0.0,0.8666666666666667,0.5507570547331461
748,2005-06-30,0.9,2005,6,2,0.6,1.5,0.8,0.6666666666666666,0.20816659995865067
749,2005-07-31,1.0,2005,7,3,0.9,0.5,1.5,0.8333333333333334,0.20816659995862008
750,2005-08-31,0.4,2005,8,3,1.0,0.6,0.9,0.7666666666666666,0.32145502537421505
751,2005-09-30,1.2,2005,9,3,0.4,0.9,1.5,0.8666666666666667,0.41633319989922685
752,2005-10-31,0.8,2005,10,4,1.2,1.0,0.5,0.8000000000000002,0.4000000000062517
753,2005-11-30,1.2,2005,11,4,0.8,0.4,0.6,1.0666666666666667,0.23094010768663448
754,2005-12-31,1.1,2005,12,4,1.2,1.2,0.9,1.0333333333333334,0.20816659995858341
755,2006-01-31,1.3,2006,1,1,1.1,0.8,1.0,1.2,0.10000000002485436
756,2006-02-28,0.4,2006,2,1,1.3,1.2,0.4,0.9333333333333335,0.47258156263054174
757,2006-03-31,1.2,2006,3,1,0.4,1.1,1.2,0.9666666666666667,0.49328828623668136
758,2006-04-30,1.0,2006,4,2,1.2,1.3,0.8,0.8666666666666666,0.416333199899227
759,2006-05-31,0.5,2006,5,2,1.0,0.4,1.2,0.9,0.3605551275533242
760,2006-06-30,0.5,2006,6,2,0.5,1.2,1.1,0.6666666666666666,0.2886751346034936
761,2006-07-31,0.6,2006,7,3,0.5,1.0,1.3,0.5333333333333332,0.057735026962454736
762,2006-08-31,0.6,2006,8,3,0.6,0.5,0.4,0.5666666666666665,0.05773502696243252
763,2006-09-30,0.9,2006,9,3,0.6,0.5,1.2,0.6999999999999998,0.17320508077134805
764,2006-10-31,0.9,2006,10,4,0.9,0.6,1.0,0.7999999999999998,0.17320508077132576
765,2006-11-30,0.7,2006,11,4,0.9,0.6,0.5,0.8333333333333334,0.11547005385957101
766,2006-12-31,1.0,2006,12,4,0.7,0.9,0.5,0.8666666666666666,0.15275252318154894
767,2007-01-31,1.1,2007,1,1,1.0,0.9,0.6,0.9333333333333332,0.20816659995860165
768,2007-02-28,0.3,2007,2,1,1.1,0.7,0.6,0.7999999999999998,0.4358898943598045
769,2007-03-31,0.8,2007,3,1,0.3,1.0,0.9,0.7333333333333334,0.40414518843893227
770,2007-04-30,0.7,2007,4,2,0.8,1.1,0.9,0.6,0.2645751311159405
771,2007-05-31,0.4,2007,5,2,0.7,0.3,0.7,0.6333333333333333,0.20816659995865772
772,2007-06-30,0.4,2007,6,2,0.4,0.8,1.0,0.49999999999999994,0.17320508077139327
773,2007-07-31,0.5,2007,7,3,0.4,0.7,1.1,0.4333333333333333,0.05773502696252426
774,2007-08-31,0.6,2007,8,3,0.5,0.4,0.3,0.49999999999999994,0.10000000002512435
775,2007-09-30,0.8,2007,9,3,0.6,0.4,0.8,0.6333333333333332,0.1527525231816085
776,2007-10-31,0.7,2007,10,4,0.8,0.5,0.7,0.6999999999999998,0.1000000000250466
777,2007-11-30,0.9,2007,11,4,0.7,0.6,0.4,0.7999999999999999,0.10000000002500771
778,2007-12-31,0.9,2007,12,4,0.9,0.8,0.4,0.8333333333333334,0.11547005385957125
779,2008-01-31,0.9,2008,1,1,0.9,0.7,0.5,0.9,0.0
780,2008-02-29,0.5,2008,2,1,0.9,0.9,0.6,0.7666666666666666,0.2309401076866845
781,2008-03-31,1.1,2008,3,1,0.5,0.9,0.8,0.8333333333333334,0.3055050463385708
782,2008-04-30,0.8,2008,4,2,1.1,0.9,0.7,0.7999999999999999,0.3000000000083359
783,2008-05-31,0.6,2008,5,2,0.8,0.5,0.9,0.8333333333333334,0.25166114785229027
784,2008-06-30,0.6,2008,6,2,0.6,1.1,0.9,0.6666666666666666,0.11547005385962694
785,2008-07-31,0.4,2008,7,3,0.6,0.8,0.9,0.5333333333333332,0.11547005385967136
786,2008-08-31,0.5,2008,8,3,0.4,0.6,0.5,0.49999999999999994,0.10000000002512317
787,2008-09-30,0.5,2008,9,3,0.5,0.6,1.1,0.4666666666666666,0.057735026962499436
788,2008-10-31,0.4,2008,10,4,0.5,0.4,0.8,0.4666666666666666,0.05773502696249941
789,2008-11-30,0.3,2008,11,4,0.4,0.5,0.6,0.3999999999999999,0.10000000002516159
790,2008-12-31,0.3,2008,12,4,0.3,0.5,0.6,0.33333333333333326,0.057735026962588
791,2009-01-31,0.5,2009,1,1,0.3,0.4,0.4,0.36666666666666653,0.11547005385972678
792,2009-02-28,0.4,2009,2,1,0.5,0.3,0.5,0.3999999999999999,0.10000000002516157
793,2009-03-31,0.6,2009,3,1,0.4,0.3,0.5,0.49999999999999994,0.1000000000251232
794,2009-04-30,0.3,2009,4,2,0.6,0.5,0.4,0.4333333333333333,0.15275252318165838
795,2009-05-31,0.3,2009,5,2,0.3,0.4,0.3,0.3999999999999999,0.17320508077141475
796,2009-06-30,0.4,2009,6,2,0.3,0.6,0.3,0.33333333333333326,0.057735026962587976
797,2009-07-31,0.6,2009,7,3,0.4,0.3,0.5,0.4333333333333333,0.15275252318165836
798,2009-08-31,0.8,2009,8,3,0.6,0.3,0.4,0.6,0.20000000001254234
799,2009-09-30,0.7,2009,9,3,0.8,0.4,0.6,0.6999999999999998,0.10000000002504633
800,2009-10-31,0.8,2009,10,4,0.7,0.6,0.3,0.7666666666666666,0.057735026962299735
801,2009-11-30,0.8,2009,11,4,0.8,0.8,0.3,0.7666666666666666,0.057735026962299735
802,2009-12-31,0.9,2009,12,4,0.8,0.7,0.4,0.8333333333333334,0.05773502696225531
803,2010-01-31,1.0,2010,1,1,0.9,0.8,0.6,0.8999999999999999,0.10000000002496941
804,2010-02-28,1.2,2010,2,1,1.0,0.8,0.8,1.0333333333333332,0.1527525231815074
805,2010-03-31,1.1,2010,3,1,1.2,0.9,0.7,1.0999999999999999,0.10000000002489245
806,2010-04-30,0.8,2010,4,2,1.1,1.0,0.8,1.0333333333333334,0.20816659995858353
807,2010-05-31,0.7,2010,5,2,0.8,1.2,0.8,0.8666666666666667,0.20816659995861436
808,2010-06-30,0.7,2010,6,2,0.7,1.1,0.9,0.7333333333333334,0.05773502696232179
809,2010-07-31,0.8,2010,7,3,0.7,0.8,1.0,0.7333333333333334,0.05773502696232179
810,2010-08-31,0.7,2010,8,3,0.8,0.7,1.2,0.7333333333333334,0.05773502696232179
811,2010-09-30,0.7,2010,9,3,0.7,0.7,1.1,0.7333333333333334,0.05773502696232179
812,2010-10-31,0.8,2010,10,4,0.7,0.8,0.8,0.7333333333333334,0.05773502696232179
813,2010-11-30,0.7,2010,11,4,0.8,0.7,0.7,0.7333333333333334,0.05773502696232179
814,2010-12-31,0.8,2010,12,4,0.7,0.7,0.7,0.7666666666666666,0.05773502696229962
815,2011-01-31,0.7,2011,1,1,0.8,0.8,0.8,0.7333333333333334,0.05773502696232179
816,2011-02-28,0.7,2011,2,1,0.7,0.7,0.7,0.7333333333333334,0.05773502696232179
817,2011-03-31,0.8,2011,3,1,0.7,0.8,0.7,0.7333333333333334,0.05773502696232179
818,2011-04-30,0.8,2011,4,2,0.8,0.7,0.8,0.7666666666666666,0.05773502696229962
819,2011-05-31,0.7,2011,5,2,0.8,0.7,0.7,0.7666666666666666,0.05773502696229962
820,2011-06-30,0.7,2011,6,2,0.7,0.8,0.8,0.7333333333333334,0.05773502696232179
821,2011-07-31,0.8,2011,7,3,0.7,0.8,0.7,0.7333333333333334,0.05773502696232179
822,2011-08-31,0.8,2011,8,3,0.8,0.7,0.7,0.7666666666666666,0.05773502696229962
823,2011-09-30,0.8,2011,9,3,0.8,0.7,0.8,0.8,0.0
824,2011-10-31,0.6,2011,10,4,0.8,0.8,0.8,0.7333333333333334,0.11547005385960477
825,2011-11-30,0.6,2011,11,4,0.6,0.8,0.7,0.6666666666666666,0.11547005385962691
826,2011-12-31,0.8,2011,12,4,0.6,0.8,0.7,0.6666666666666666,0.11547005385962691
827,2012-01-31,0.9,2012,1,1,0.8,0.6,0.8,0.7666666666666666,0.15275252318157453
828,2012-02-29,0.7,2012,2,1,0.9,0.6,0.8,0.7999999999999999,0.10000000002500788
829,2012-03-31,0.9,2012,3,1,0.7,0.8,0.8,0.8333333333333334,0.11547005385957154
830,2012-04-30,0.8,2012,4,2,0.9,0.9,0.6,0.8000000000000002,0.10000000002500788
831,2012-05-31,0.8,2012,5,2,0.8,0.7,0.6,0.8333333333333334,0.05773502696225525
832,2012-06-30,0.7,2012,6,2,0.8,0.9,0.8,0.7666666666666666,0.05773502696229956
833,2012-07-31,0.8,2012,7,3,0.7,0.8,0.9,0.7666666666666666,0.05773502696229956
834,2012-08-31,0.9,2012,8,3,0.8,0.8,0.7,0.7999999999999999,0.10000000002500782
835,2012-09-30,0.9,2012,9,3,0.9,0.7,0.9,0.8666666666666667,0.057735026962233045
836,2012-10-31,0.8,2012,10,4,0.9,0.8,0.8,0.8666666666666667,0.057735026962233045
837,2012-11-30,0.9,2012,11,4,0.8,0.9,0.8,0.8666666666666667,0.057735026962233045
838,2012-12-31,1.0,2012,12,4,0.9,0.9,0.7,0.9,0.10000000002496945
839,2013-01-31,1.1,2013,1,1,1.0,0.8,0.8,1.0,0.10000000002493117
840,2013-02-28,0.5,2013,2,1,1.1,0.9,0.9,0.8666666666666667,0.3214550253742034
841,2013-03-31,0.7,2013,3,1,0.5,1.0,0.9,0.7666666666666666,0.30550504633857917
842,2013-04-30,0.7,2013,4,2,0.7,1.1,0.8,0.6333333333333333,0.11547005385963728
843,2013-05-31,0.7,2013,5,2,0.7,0.5,0.9,0.7,0.0
844,2013-06-30,0.8,2013,6,2,0.7,0.7,1.0,0.7333333333333334,0.057735026962320794
845,2013-07-31,0.9,2013,7,3,0.8,0.7,1.1,0.7999999999999999,0.10000000002500742
846,2013-08-31,0.8,2013,8,3,0.9,0.7,0.5,0.8333333333333334,0.057735026962254576
847,2013-09-30,0.8,2013,9,3,0.8,0.8,0.7,0.8333333333333334,0.057735026962254576
848,2013-10-31,0.9,2013,10,4,0.8,0.9,0.7,0.8333333333333334,0.057735026962254576
849,2013-11-30,0.9,2013,11,4,0.9,0.8,0.7,0.8666666666666667,0.057735026962232476
850,2013-12-31,1.4,2013,12,4,0.9,0.8,0.8,1.0666666666666667,0.2886751346034403
851,2014-01-31,3.6,2014,1,1,1.4,0.9,0.9,1.9666666666666668,1.436430761762726
852,2014-02-28,3.4,2014,2,1,3.6,0.9,0.8,2.8000000000000003,1.2165525060616367
853,2014-03-31,2.6,2014,3,1,3.4,1.4,0.8,3.1999999999999997,0.529150262217471
854,2014-04-30,1.8,2014,4,2,2.6,3.6,0.9,2.6,0.8000000000030395
855,2014-05-31,1.4,2014,5,2,1.8,3.4,0.9,1.9333333333333333,0.6110100926647992
856,2014-06-30,1.3,2014,6,2,1.4,2.6,1.4,1.5,0.26457513111580505
857,2014-07-31,1.4,2014,7,3,1.3,1.8,3.6,1.3666666666666665,0.05773502696187735
858,2014-08-31,1.3,2014,8,3,1.4,1.4,3.4,1.3333333333333333,0.057735026961898965
859,2014-09-30,1.4,2014,9,3,1.3,1.3,2.6,1.3666666666666665,0.05773502696187735
860,2014-10-31,1.2,2014,10,4,1.4,1.4,1.8,1.3,0.10000000002480182
861,2014-11-30,1.1,2014,11,4,1.2,1.3,1.4,1.2333333333333332,0.15275252318144752
862,2014-12-31,1.0,2014,12,4,1.1,1.4,1.3,1.0999999999999999,0.10000000002487663
863,2015-01-31,1.1,2015,1,1,1.0,1.2,1.4,1.0666666666666667,0.05773502696207189
864,2015-02-28,0.9,2015,2,1,1.1,1.1,1.3,1.0,0.1000000000249142
865,2015-03-31,1.3,2015,3,1,0.9,1.0,1.4,1.1,0.20000000001243826
866,2015-04-30,1.1,2015,4,2,1.3,1.1,1.2,1.1,0.20000000001243826
867,2015-05-31,1.0,2015,5,2,1.1,0.9,1.1,1.1333333333333335,0.1527525231814719
868,2015-06-30,1.0,2015,6,2,1.0,1.3,1.0,1.0333333333333334,0.05773502696209307
869,2015-07-31,1.3,2015,7,3,1.0,1.1,1.1,1.0999999999999999,0.17320508077125019
